Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
C00509,Max Hall,Male,2001-12-23,24,925172356321,iFxqPEvYvj,jrice@example.com,895-610-7054x7746,"0147 Franco Square Suite 243, Lake Jason, NJ 15085",Current,154165.06,<50K,,602,Bill Payment,13344.85,2025-04-18,B002,Bills,No,High,No,No,,ATM
C00510,Heather Cole,Male,1981-10-03,44,198585698494,PpZePMpBnu,jimenezchristina@example.net,786-367-7650x31578,"366 Erin Parkways Apt. 486, Tinastad, VI 76194",Fixed Deposit,136685.04,5L-10L,,754,Loan EMI,11389.61,2025-09-25,B002,Travel,Yes,Medium,No,Yes,2025-01-20,ATM
C00511,John Allen,Male,1952-07-18,73,725887766553,WoLdPaLLSJ,lhall@example.com,+1-284-593-0096x616,"506 Young Green Suite 460, South Martin, CA 91595",Savings,937958.25,>10L,,418,Withdrawal,33469.83,2025-06-15,B001,Bills,Yes,High,No,No,,NetBanking
C00512,Kaylee Smith,Other,1956-03-13,69,161476257330,hlCGPRbYTH,ereyes@example.com,877.693.2456x79150,"PSC 0820, Box 8798, APO AP 48078",Loan,714496.83,5L-10L,1390849.41,796,Transfer,4372.35,2025-09-29,B005,Health,No,High,No,Yes,2020-02-06,NetBanking
C00513,Kristi Murphy,Male,1965-09-27,60,210448561687,NHRrPuqwJg,thamilton@example.org,(722)842-7402,"0606 Johnson Mountain Suite 754, New Caitlin, OR 10375",Credit,259605.11,5L-10L,1985281.72,796,Loan EMI,27448.34,2025-03-20,B005,Health,Yes,High,No,No,,Credit Bureau
C00514,Trevor Mcclure,Male,1992-06-25,33,321050922527,PTOKPwxvDz,drogers@example.org,(958)954-9357,"39324 Pope Glen Apt. 997, Trevinotown, CO 81434",Loan,574272.19,5L-10L,1299440.48,668,Transfer,612.36,2025-04-21,B001,Shopping,Yes,Low,No,No,,NetBanking
C00515,Kathleen Small,Male,1951-02-23,74,692088371148,bxosPZerTD,megan07@example.org,+1-818-758-2836x27586,"26024 Cynthia Park, Kellybury, SD 45850",Savings,182126.31,>10L,,327,Withdrawal,2928.34,2025-02-16,B001,Bills,No,Low,No,No,,ATM
C00516,Nicholas Gallagher,Other,1962-04-08,63,318431184579,tYVEPahrtK,chughes@example.com,235.751.6098,"0263 Dean Passage, East Zachary, MD 84615",Credit,552311.01,50K-1L,1194223.03,378,Deposit,42976.42,2025-08-18,B001,Bills,Yes,Medium,No,No,,NetBanking
C00517,David Rogers,Female,1995-01-20,30,793258165211,SfwjPzpDsP,zcain@example.net,707.559.4082,"810 Hansen Walk Suite 854, Aprilchester, KS 44670",Fixed Deposit,393490.32,>10L,,401,Loan EMI,47825.84,2025-02-24,B004,Health,Yes,Low,No,Yes,2020-05-18,ATM
C00518,Barry Bean,Other,1963-12-16,62,163577179341,ndEaPncJOu,lorrainesanchez@example.net,380.389.3485x6577,"8983 Kelly Spurs, Port Alyssa, NV 39439",Loan,787303.31,<50K,1343552.65,480,Withdrawal,11230.55,2025-01-04,B001,Travel,No,Low,No,No,,Branch Visit
C00519,Jose Wu,Other,2004-02-09,21,686357873808,XPZxPPWiTN,guzmancrystal@example.org,392.982.1385,"7123 Brooks Walk Apt. 698, West Danielborough, KY 89496",Fixed Deposit,520890.82,1L-5L,,458,Transfer,21540.53,2025-06-03,B001,Shopping,Yes,Low,No,No,,Branch Visit
C00520,Susan Myers,Other,1988-07-08,37,761706174870,VUKUPPDkpC,johnsonjose@example.com,001-726-971-3419x663,"20483 Callahan Crescent Apt. 358, Port Jose, ID 71265",Fixed Deposit,968805.08,<50K,,666,Bill Payment,1612.11,2025-01-24,B004,Travel,Yes,High,No,Yes,2024-06-01,ATM
C00521,Emily Fisher,Male,1965-08-08,60,563504601976,wHnZPEiTme,seanrangel@example.com,589.832.6003,"581 Anderson Camp Suite 299, Theresahaven, ID 66434",Current,277375.66,>10L,,428,Investment,5350.82,2025-07-20,B003,Shopping,No,Low,No,Yes,2025-10-02,ATM
C00522,David Powell,Female,1975-10-04,50,862304180455,WqryPeaTIX,mistycarlson@example.net,001-612-748-3070x930,"27370 Reed Trail, Alvarezfurt, IN 52363",Fixed Deposit,35058.33,50K-1L,,475,Transfer,33547.48,2025-09-29,B002,Shopping,No,High,No,Yes,2024-06-03,Mobile Banking
C00523,James Green,Female,1969-12-13,56,340029659374,uFURPWRKkT,stephengonzalez@example.net,001-440-505-0027x3390,"6256 Steven Circles Apt. 471, New Marcus, OR 64890",Loan,861530.15,1L-5L,1691489.06,583,Bill Payment,23854.99,2025-10-12,B002,Bills,Yes,Low,No,Yes,2024-02-16,Mobile Banking
C00524,Jeremy Estrada,Female,1996-10-18,29,410686357772,dajNPoIcdE,sgonzalez@example.org,4818704243,"PSC 2288, Box 3111, APO AP 28086",Current,392155.43,5L-10L,,567,Loan EMI,11470.5,2025-03-17,B002,Bills,No,Medium,No,No,,ATM
C00525,Alyssa Gray,Male,2000-08-08,25,230442847025,VRvjPrMXBX,glennpowers@example.net,(237)759-2579x93166,"9723 Davies Hills, Mckaychester, IA 10007",Savings,41806.91,<50K,,330,Deposit,40256.49,2025-07-18,B002,Bills,Yes,High,No,Yes,2020-07-02,ATM
C00526,Rachel Cobb,Other,1952-09-27,73,384665882414,dnLiPNmHbz,sboyle@example.org,+1-810-242-5258x618,"482 Thomas Common Suite 613, Ramirezville, CO 87280",Loan,863277.59,1L-5L,584120.21,629,Transfer,10321.56,2025-02-15,B003,Bills,No,Medium,No,No,,Mobile Banking
C00527,Deborah Swanson,Male,1994-08-26,31,289063042089,xwcYPYZUJQ,steven36@example.com,(671)535-2190,"7067 Morris Canyon Apt. 667, Jamesmouth, AK 59659",Savings,211956.91,5L-10L,,847,Transfer,41826.32,2025-09-16,B005,Investment,Yes,Medium,No,No,,Credit Bureau
C00528,Andrew Valentine,Female,1979-08-28,46,841813941243,fjiZPQRPUb,julieolson@example.org,(294)402-1456x23433,"6357 Smith Branch Suite 841, Cameronmouth, MN 35315",Credit,661692.06,<50K,1846292.53,541,Bill Payment,15077.11,2025-02-08,B005,Investment,No,High,No,No,,Credit Bureau
C00529,Shelly Delgado,Other,2006-03-23,19,906048129201,TshUPMqcJm,garyjones@example.com,(622)426-5341,"318 Melanie Trafficway Suite 005, East Dawn, LA 75249",Current,546243.92,1L-5L,,843,Withdrawal,11148.48,2025-05-10,B003,Shopping,No,Low,No,No,,Mobile Banking
C00530,Alicia Benitez,Other,1952-09-10,73,734425564500,UMxpPjaYdu,tchaney@example.com,672-433-8373,"81464 Marshall Ridge Suite 033, South Samantha, NE 62456",Fixed Deposit,193247.31,<50K,,355,Transfer,14657.73,2025-07-11,B002,Health,No,High,No,No,,Mobile Banking
C00531,Amy Terrell,Female,1946-08-21,79,256196792945,AqnoPdRHxN,jasmineedwards@example.com,(456)615-9070x112,"79537 White Island, South Ryanfort, LA 69769",Fixed Deposit,732235.35,50K-1L,,672,Bill Payment,1741.82,2025-09-02,B003,Travel,Yes,High,No,No,,NetBanking
C00532,Carla Carter,Female,1954-05-31,71,455148762087,ltnOPzKcTH,kennedyclaire@example.org,+1-846-485-5559,"31088 Jasmine Glens, Oneillview, IA 93362",Credit,452525.71,1L-5L,1503738.26,791,Deposit,43487.94,2025-03-05,B002,Travel,Yes,High,No,No,,NetBanking
C00533,Brian Jenkins,Other,1968-01-29,57,771222905869,VXGtPJFOVX,ashleycrawford@example.com,(886)635-0336x363,"67130 Peggy Islands Apt. 837, Port Anthonychester, KS 28436",Fixed Deposit,629431.62,>10L,,620,Deposit,16068.29,2025-08-03,B003,Investment,Yes,Medium,No,No,,Credit Bureau
C00534,Marie Turner,Male,1970-07-02,55,497500266882,uytBPtcgCw,brandyfuller@example.net,911.296.6863x2419,"4846 Ramos Hollow, West Bradleyton, DC 48924",Credit,651662.79,5L-10L,97406.78,594,Bill Payment,39868.06,2025-08-13,B004,Shopping,Yes,Medium,No,No,,NetBanking
C00535,Richard Anderson,Female,1978-08-03,47,314764344163,xkBsPFZgPJ,moorebrittany@example.net,860.807.6009x90936,"882 Jennifer Light Apt. 031, Andersenville, MS 61634",Current,104286.25,50K-1L,,434,Bill Payment,204.71,2025-02-05,B005,Investment,No,High,No,No,,NetBanking
C00536,Shaun Hines,Female,1957-05-28,68,208444644181,GOdlPhiBQF,brianmoore@example.org,+1-994-269-5783x62691,"Unit 7742 Box 3563, DPO AP 48890",Savings,569783.19,50K-1L,,662,Deposit,11456.34,2025-05-15,B003,Travel,No,Low,No,No,,NetBanking
C00537,Michelle Allen,Other,2000-03-06,25,795170224934,KeOuPJLiuM,portega@example.org,5087283169,"6935 Duffy Corner, Murphybury, RI 33992",Savings,569542.06,5L-10L,,472,Bill Payment,12742.7,2025-06-04,B002,Health,Yes,High,No,No,,NetBanking
C00538,John Figueroa,Male,1960-01-31,65,303632918957,KGwuPYoBer,jacquelinestanley@example.org,001-952-254-0976,"USNV Jones, FPO AE 28888",Credit,889917.52,50K-1L,1787574.98,648,Withdrawal,12201.02,2025-10-29,B002,Health,No,Medium,No,Yes,2024-02-06,Mobile Banking
C00539,Allen Young,Male,1972-05-13,53,976450648193,pSSpPPACFe,tjames@example.com,+1-415-776-0696x81419,"068 Cox Spurs Suite 757, Lake Brendaburgh, DE 57660",Fixed Deposit,603662.79,>10L,,307,Investment,25404.16,2025-03-06,B004,Shopping,No,Low,No,No,,Mobile Banking
C00540,Elizabeth Brown,Male,1988-01-22,37,971018793844,dEjJPTcewD,jeffreyalvarado@example.net,+1-729-673-5299,"PSC 5267, Box 4814, APO AP 74383",Savings,597627.41,>10L,,734,Loan EMI,37966.66,2025-04-28,B005,Health,No,Low,No,Yes,2020-01-09,Branch Visit
C00541,Patricia Roberts,Male,1980-07-01,45,654679097183,EIplPyQFws,fgomez@example.net,001-356-895-3762x0301,"USNS Moreno, FPO AP 69169",Loan,285332.04,50K-1L,94432.59,533,Deposit,13218.07,2025-08-10,B002,Shopping,No,High,No,No,,Mobile Banking
C00542,Jose Hanson,Other,1947-10-12,78,375457800721,FelHPyhvdL,caitlinmcdaniel@example.net,226-485-6681x8390,"22874 Smith View, Port Brenda, DE 44494",Fixed Deposit,938476.6,<50K,,687,Investment,30324.34,2025-06-11,B005,Investment,Yes,Medium,No,Yes,2020-07-10,Branch Visit
C00543,Allison Wright,Other,1961-01-22,64,566849271668,WbarPPVpYk,sheryl25@example.com,358.480.0910,"0110 Amber Meadow, Dominguezfort, DC 15338",Credit,100336.23,1L-5L,1729774.95,520,Bill Payment,5088.24,2025-06-10,B003,Investment,No,Medium,No,No,,Branch Visit
C00544,Marie Daniel,Male,1970-06-16,55,778082572192,SAHxPQWFXN,jessicadouglas@example.org,337.881.8858x038,"USCGC Wheeler, FPO AA 07083",Current,126470.42,<50K,,385,Loan EMI,1898.45,2025-01-29,B004,Travel,Yes,Medium,No,Yes,2021-10-12,ATM
C00545,Matthew Bauer,Other,1977-10-29,48,536496410645,NMaSPzbWUg,donald92@example.net,450.724.6188x4232,"Unit 6001 Box 4045, DPO AE 32542",Current,376626.2,5L-10L,,780,Bill Payment,40913.35,2025-09-07,B004,Travel,Yes,Low,No,No,,Branch Visit
C00546,John Davis,Male,1998-06-17,27,391428510056,LnAdPkyiSH,psmith@example.org,791-986-9792,"583 Jodi Isle Apt. 903, South Melissa, RI 56650",Fixed Deposit,305793.49,50K-1L,,810,Investment,13438.42,2025-03-09,B003,Shopping,No,Low,No,No,,ATM
C00547,Courtney Morris,Female,1961-11-13,64,560486055059,CmptPoiIPp,andreacampbell@example.org,528.848.2792,"747 Reese Crest, Lake James, ND 23817",Savings,28796.75,1L-5L,,544,Bill Payment,8746.42,2025-09-04,B003,Bills,No,Medium,No,Yes,2023-03-20,NetBanking
C00548,Crystal Estes,Male,1957-04-29,68,130916305767,kfhIPXgWQv,ppeterson@example.org,(528)576-3954x711,"93843 Adams Centers Suite 644, West Debra, AR 45381",Fixed Deposit,607302.75,1L-5L,,456,Loan EMI,5711.0,2025-09-29,B003,Shopping,No,Low,No,Yes,2024-11-06,NetBanking
C00549,William Noble MD,Female,1998-09-14,27,983879311918,akyyPyFJOz,jordan55@example.com,001-926-241-4939x15649,"097 Dawn Ramp, North Josechester, LA 95432",Credit,913997.27,5L-10L,101281.67,843,Transfer,5135.28,2025-02-25,B002,Bills,Yes,Medium,No,No,,Mobile Banking
C00550,Charles Wright,Other,1966-03-19,59,368185785876,XkHAPhMPJc,griffithvanessa@example.org,593.614.4311x00179,"49670 Kim Park, Raychester, WI 54514",Fixed Deposit,918747.8,<50K,,818,Transfer,40674.13,2025-02-06,B005,Investment,No,High,No,Yes,2024-02-07,ATM
C00551,Duane Williams,Other,1986-08-07,39,773701852539,XKJJPMQGVL,jessica51@example.net,746-573-5832x972,"13461 Fritz Motorway, West Frankport, OH 34874",Fixed Deposit,303217.38,1L-5L,,711,Transfer,47532.09,2025-09-15,B001,Investment,Yes,Low,No,Yes,2020-02-08,Credit Bureau
C00552,Krista Marsh,Female,2005-07-27,20,633605485898,SEwLPzsbjI,lesliesilva@example.com,(788)301-7781,"91208 Martinez Lights, Port Michellehaven, NV 96753",Current,703550.31,50K-1L,,502,Transfer,3653.22,2025-02-03,B005,Investment,Yes,High,No,No,,Credit Bureau
C00553,Michelle Hamilton,Male,1998-12-26,27,709975132026,cWMZPeHaww,patty00@example.com,001-821-932-0369x830,"376 Baker Crescent, Roweville, MA 25993",Current,945586.89,50K-1L,,516,Loan EMI,17123.72,2025-05-30,B004,Health,No,Medium,No,No,,Credit Bureau
C00554,Nancy Reynolds,Other,1990-01-14,35,526741627774,cBzZPysvlB,andrewdurham@example.org,266-882-6044,"14749 Gomez Cliff Suite 703, Kaylabury, MP 37464",Credit,696380.37,1L-5L,1506007.15,524,Transfer,38868.56,2025-05-29,B005,Shopping,No,Medium,No,Yes,2023-10-10,Mobile Banking
C00555,Joanna Jackson,Other,1994-01-30,31,759804772872,snqSPTzwzq,andrewingram@example.net,853-627-0289x7394,"04081 Michael Islands Suite 396, Lake Nancybury, IL 12531",Current,71189.84,1L-5L,,687,Investment,26944.55,2025-06-04,B001,Bills,Yes,High,No,No,,Branch Visit
C00556,Peter Brown,Female,1965-04-01,60,858216542974,RAXrPkbFDj,asexton@example.net,894-848-4715x36960,"Unit 2810 Box 4961, DPO AP 67938",Loan,235085.88,<50K,1313142.19,794,Bill Payment,22794.12,2025-06-08,B001,Shopping,Yes,Medium,No,No,,Credit Bureau
C00557,Jeremy Mcclain,Male,1950-08-11,75,349759350668,HTDoPzHxGX,paulanderson@example.net,468-952-8479x7800,"0830 Lisa Mission Apt. 619, Edwardsmouth, KS 95827",Savings,738674.27,<50K,,766,Loan EMI,26413.52,2025-10-15,B003,Health,Yes,High,No,Yes,2020-05-14,Credit Bureau
C00558,Jared Wilson,Other,1955-11-08,70,200213969755,uHsyPQCvIp,valerie18@example.com,904.932.3222x71268,"3974 Warren Viaduct Apt. 104, Jenniferside, ME 95361",Savings,620761.77,1L-5L,,790,Bill Payment,35317.1,2025-05-06,B005,Shopping,Yes,High,No,Yes,2025-09-10,NetBanking
C00559,Danielle Hill,Female,1965-12-02,60,581725480748,AOdQPcwJxK,ortizchristopher@example.net,(875)652-4086,"835 Davis Fields Suite 053, Smithmouth, GU 69882",Fixed Deposit,785191.69,50K-1L,,761,Transfer,43958.45,2025-01-19,B003,Travel,Yes,High,No,Yes,2023-09-03,ATM
C00560,Brian Brown,Other,1989-03-29,36,208488784028,TsqNPqQjpt,amanda96@example.org,(423)263-8653x57243,"790 Reed Lane, Webbview, IN 05907",Current,949885.52,50K-1L,,511,Investment,46438.84,2025-02-22,B002,Health,Yes,Low,No,Yes,2021-12-21,Mobile Banking
C00561,Alexander Williams,Other,1956-11-13,69,370844257129,wEQEPqnhzM,rthompson@example.org,+1-636-685-7194x0637,"0276 Wood Hills, North Pamela, ID 77104",Credit,495728.62,1L-5L,1891356.55,341,Transfer,11067.69,2025-07-18,B003,Shopping,No,Medium,No,No,,Credit Bureau
C00562,Timothy Thomas,Male,1990-09-26,35,745032306705,rmyYPOoejl,walkerrobert@example.net,+1-825-341-7028x842,"250 Reyes Ville Suite 922, Perkinston, TN 84381",Savings,344538.56,1L-5L,,468,Transfer,20491.85,2025-10-30,B005,Health,Yes,High,No,No,,Mobile Banking
C00563,Nancy Mclaughlin,Female,1966-07-21,59,249807943443,SXpYPOiVME,zmyers@example.net,275-659-9916,"Unit 0014 Box 1584, DPO AE 43181",Loan,35348.41,5L-10L,1140157.46,398,Deposit,32871.33,2025-04-26,B005,Investment,No,High,Yes,No,,Mobile Banking
C00564,Sabrina Garcia,Other,1956-12-07,69,754610478808,izwzPlprxY,kimberly95@example.net,760-733-8011,"26997 Steven Course, Loweshire, NV 41851",Loan,378705.23,>10L,1123115.35,408,Investment,22986.54,2025-09-07,B004,Travel,Yes,Medium,No,No,,NetBanking
C00565,Alicia Gill,Other,2005-05-02,20,128782510480,xLNvPrrfjv,rowerebecca@example.org,001-321-579-2238x896,"467 Chris Via, Langborough, VI 65495",Savings,978233.28,5L-10L,,473,Loan EMI,333.78,2025-10-04,B004,Bills,Yes,Low,No,Yes,2020-02-28,ATM
C00566,Jill Marks,Male,1961-12-27,64,504080097419,UUnWPjkrKl,ubowen@example.net,291.742.3754,"26737 Lauren Curve, East Brooke, TX 11872",Loan,979314.86,50K-1L,343783.34,709,Bill Payment,33303.05,2025-05-20,B002,Shopping,No,Medium,No,Yes,2022-03-17,ATM
C00567,Katelyn Wood,Other,1965-01-01,60,205584038916,jplsPrwgmZ,mbarber@example.com,001-613-688-2196,"47291 Rogers Groves, South Arthur, GA 47376",Credit,217855.96,5L-10L,1301028.82,476,Loan EMI,14061.59,2025-04-27,B004,Investment,No,Medium,No,Yes,2021-12-31,Branch Visit
C00568,Lisa Harris,Other,1955-06-19,70,169974973700,BssoPenOoY,steveweaver@example.org,(404)744-2866,"7921 Nicholas Junction Apt. 685, New Paulamouth, OR 74006",Credit,621627.3,5L-10L,1271998.83,510,Bill Payment,16893.31,2025-04-02,B001,Travel,Yes,Low,No,No,,Branch Visit
C00569,Deborah Woods,Male,2000-02-28,25,301190090187,LZMbPvKjsv,browncassidy@example.com,(633)479-9603x936,"90769 Torres Brooks, New Lauraville, OH 52196",Fixed Deposit,261004.69,<50K,,658,Transfer,40684.04,2025-06-20,B001,Investment,Yes,Medium,No,No,,Credit Bureau
C00570,Jessica Osborne,Male,1954-02-01,71,792240294147,JiNnPdCEwo,alisonbecker@example.net,(831)688-9901x7450,"487 Peter Course Apt. 821, Careyview, MN 10145",Fixed Deposit,452342.76,1L-5L,,472,Investment,11788.34,2025-03-29,B003,Travel,Yes,Medium,No,Yes,2023-12-29,Branch Visit
C00571,Mrs. Jessica Jordan MD,Other,1991-10-31,34,267789027690,mWynPXhBhD,nsmith@example.net,213.610.5879x840,"865 Christine Spur, East Brandonfort, DE 09227",Current,49369.61,>10L,,539,Deposit,22699.28,2025-04-01,B001,Investment,Yes,Low,No,Yes,2022-03-25,Branch Visit
C00572,Thomas Wong,Other,1982-04-01,43,611282713391,xTrXPolgNq,christinahodges@example.net,7175127456,"3334 Anderson Field Apt. 287, East Robinland, PR 65079",Current,142573.87,>10L,,782,Withdrawal,1091.96,2025-09-21,B004,Shopping,Yes,Medium,No,Yes,2021-07-17,NetBanking
C00573,Adam Martin,Female,1954-08-13,71,716112977143,ydrRPYfxNK,kevin84@example.org,001-532-237-5577,"4399 Saunders Cliff, South Brandonchester, NV 25779",Credit,811458.05,<50K,949741.98,388,Deposit,13409.03,2025-10-13,B003,Investment,Yes,High,No,Yes,2023-07-13,Credit Bureau
C00574,Casey Moran,Other,1986-01-28,39,294590632029,uEOgPhysVA,coryrobinson@example.org,001-648-279-0666x8827,"USCGC Peterson, FPO AA 19120",Loan,725117.41,5L-10L,207196.21,626,Transfer,31230.06,2025-09-13,B005,Investment,Yes,High,No,Yes,2024-03-22,Branch Visit
C00575,Nicole Velez,Other,1969-11-30,56,225488033650,GpmFPVoiLb,georgesteele@example.org,585-241-6362x4333,"638 Williamson Greens Suite 845, Boydberg, TN 32786",Savings,83045.68,5L-10L,,770,Withdrawal,31257.6,2025-09-28,B002,Shopping,Yes,High,No,No,,Credit Bureau
C00576,Mark Maynard,Male,1955-03-28,70,831689426701,awbIPwneZT,ydixon@example.org,319-874-0350x94910,"2954 Timothy Station Suite 071, South William, AL 94992",Current,974134.31,<50K,,625,Withdrawal,4658.95,2025-07-10,B001,Travel,No,Low,No,Yes,2022-10-01,Credit Bureau
C00577,Mark Davis,Male,1965-05-01,60,261602187873,ogbvPuyTbm,qthompson@example.net,(387)715-0226x0528,"94910 Smith Forks Apt. 486, Loriville, MN 74465",Savings,335358.7,1L-5L,,309,Loan EMI,45771.99,2025-05-30,B005,Health,Yes,Medium,No,Yes,2025-05-21,Branch Visit
C00578,Kenneth Choi,Male,2004-06-18,21,539295118715,ZTzuPWmMVd,nicholaslarson@example.net,892.286.0456x076,"1757 Lynn Orchard, Mooremouth, KS 11813",Savings,827983.45,5L-10L,,502,Transfer,20908.15,2025-09-28,B004,Shopping,No,High,Yes,Yes,2025-02-23,Branch Visit
C00579,Nathan Bradford,Male,2002-09-18,23,877864940517,HbILPsrdFD,qbrooks@example.org,675-741-4537,"031 Powers Union Suite 018, West Jenniferberg, KS 25922",Savings,685097.68,<50K,,764,Bill Payment,20784.54,2025-08-12,B004,Health,No,High,No,No,,Branch Visit
C00580,Jason Middleton,Male,1963-12-07,62,396420430225,jGEyPHltkm,randrews@example.net,+1-327-636-3430x0650,"34345 Briana Hills, Port Amy, MA 01552",Current,225947.91,>10L,,333,Deposit,31587.54,2025-02-05,B003,Travel,Yes,Low,No,No,,Branch Visit
C00581,Shirley James,Other,1996-05-10,29,853617750353,VOQbPGPOMc,briana67@example.org,001-871-308-0538x97867,"982 Anna Lake, New Brandi, WY 62512",Fixed Deposit,332611.1,50K-1L,,629,Loan EMI,31868.86,2025-01-31,B002,Investment,No,Low,No,Yes,2024-03-10,ATM
C00582,Jennifer Morse,Female,1991-09-07,34,150362432176,qiuIPhbNSG,juliecopeland@example.org,870-309-5979x74117,"086 Scott Locks, Port Amychester, VA 21583",Fixed Deposit,792439.1,1L-5L,,324,Loan EMI,26480.53,2025-08-13,B005,Health,No,Medium,No,No,,Mobile Banking
C00583,Gloria Wu,Other,1956-06-12,69,831941522001,zfOUPRwjoo,susan24@example.com,(722)215-2127x947,"000 Robert Light, New Garyhaven, OH 63527",Credit,965523.31,50K-1L,240228.12,368,Bill Payment,37427.48,2025-04-22,B001,Travel,No,High,No,Yes,2024-08-05,Credit Bureau
C00584,Rebecca Branch,Other,1954-05-01,71,124760847614,xCNcPUKgCE,yshelton@example.org,689-433-4596,"Unit 5467 Box 3415, DPO AP 37678",Credit,106667.19,<50K,278546.08,600,Deposit,37669.71,2025-09-15,B005,Bills,No,Low,No,Yes,2024-04-23,Branch Visit
C00585,Tiffany Young,Male,1986-05-29,39,900098698165,mppwPjCnWc,ijames@example.org,241-317-0246x007,"1960 Dixon Hill, Shawstad, KS 96154",Credit,984738.86,<50K,717878.5,461,Bill Payment,14458.83,2025-01-28,B001,Shopping,No,High,No,Yes,2025-10-23,Branch Visit
C00586,John Sharp,Male,1969-04-12,56,146731758237,QKXzPrGUYL,benjamin41@example.com,603.301.0687x755,"PSC 1608, Box 7495, APO AE 15931",Current,732781.88,1L-5L,,569,Transfer,21821.76,2025-03-12,B004,Investment,Yes,High,No,Yes,2024-11-28,Credit Bureau
C00587,Joe Campbell,Other,1992-01-19,33,609045676682,TgRuPkRxJB,yacosta@example.org,982-432-1167,"0877 Glenn Turnpike, Gonzalezfort, WA 94009",Savings,532733.92,50K-1L,,540,Withdrawal,24723.89,2025-06-25,B002,Investment,No,High,Yes,Yes,2024-01-03,NetBanking
C00588,Daniel Lowe,Male,1976-07-06,49,229844469762,yWKLPaOqMS,davismaria@example.net,311-518-3585x42355,"18473 Hale Motorway, North Annette, VT 67444",Credit,821355.61,<50K,244328.94,467,Investment,4419.97,2025-10-28,B002,Bills,Yes,High,Yes,No,,NetBanking
C00589,Walter Thompson,Female,1981-07-10,44,136300713190,haYGPFUEPT,bendertonya@example.org,+1-625-458-5026x1698,"Unit 3577 Box 9931, DPO AE 66396",Loan,949569.57,>10L,849306.38,532,Investment,44056.79,2025-04-06,B004,Investment,Yes,High,Yes,Yes,2023-02-16,NetBanking
C00590,Julie Jones,Other,1987-07-18,38,861147655154,rhsiPDCyHf,qenglish@example.com,856-716-3645,"PSC 0043, Box 9105, APO AP 92032",Loan,918808.82,1L-5L,716354.08,503,Bill Payment,21409.87,2025-05-06,B003,Health,No,Medium,No,Yes,2023-08-23,Mobile Banking
C00591,Joseph Perry,Male,1951-11-20,74,700013068460,QDrVPQdnjy,isaiah08@example.com,414-579-2279x64212,"667 Hubbard Ridges, North Michaelberg, WI 46584",Savings,262203.93,<50K,,826,Loan EMI,37649.34,2025-10-03,B002,Investment,Yes,Low,No,No,,NetBanking
C00592,Carla Wallace,Other,1999-12-06,26,215398858324,iEYQPnAICl,kellycassandra@example.net,+1-777-823-1308,"297 Andrew Port, New Jessica, UT 70978",Fixed Deposit,832466.16,50K-1L,,559,Bill Payment,44911.61,2025-03-17,B001,Shopping,Yes,Medium,No,Yes,2023-05-23,Mobile Banking
C00593,Matthew Dean,Male,1951-01-29,74,616902909090,zWJxPWfKzr,michelleyang@example.com,389.708.6442x6378,"54576 Hernandez Burgs, Wheelerville, GU 75244",Fixed Deposit,579587.74,<50K,,348,Loan EMI,1635.14,2025-09-29,B005,Investment,Yes,Low,No,No,,Branch Visit
C00594,Melissa Schmidt,Female,1981-01-12,44,977992188341,rEKZPdgvUq,jmiller@example.net,(597)325-7215,"4687 Ann Key Suite 418, Castilloborough, OH 92344",Credit,412379.45,>10L,1223997.65,446,Investment,40133.65,2025-01-30,B002,Bills,No,Low,No,Yes,2025-09-26,Mobile Banking
C00595,Mark Arnold,Female,1986-07-30,39,745553088247,iyMCPycLId,fletcherjulie@example.net,666.702.8117x971,"968 Haley Summit Apt. 584, Smithside, AZ 59614",Credit,335859.42,<50K,802270.59,422,Bill Payment,46229.58,2025-05-01,B003,Travel,Yes,Medium,No,Yes,2020-08-06,Branch Visit
C00596,Pamela Nichols,Female,1991-07-23,34,791063820106,GlnJPSJqoh,cunninghamsara@example.org,001-335-687-0186x0477,"PSC 2081, Box 8923, APO AE 73402",Current,392239.8,<50K,,480,Investment,34991.62,2025-01-06,B003,Travel,Yes,Low,No,No,,NetBanking
C00597,Alexandra Tapia,Other,1964-06-03,61,301657175456,dSTFPLHNpP,lydia40@example.org,709-615-2888x90016,"17288 Butler Knolls Suite 548, Martinezshire, AS 44563",Current,13568.79,<50K,,562,Transfer,24148.84,2025-07-21,B003,Shopping,No,Low,No,No,,Credit Bureau
C00598,Dr. Victor Ortiz MD,Other,1949-05-26,76,586787428524,rqLsPSPANN,sharpcolin@example.org,888-819-3036,"4691 Steven Mountains Apt. 750, North Michaelbury, CT 72068",Current,972478.24,<50K,,611,Withdrawal,25222.53,2025-06-03,B003,Health,Yes,High,No,No,,Mobile Banking
C00599,Elizabeth Coleman,Male,1966-10-13,59,982468779851,HAMBPlONxE,snichols@example.org,861.376.3877x58708,"66432 Horton Skyway Suite 125, Marshallfort, GU 74690",Savings,929052.5,>10L,,398,Investment,4543.22,2025-05-09,B004,Travel,Yes,Medium,No,No,,Branch Visit
